date,text,username,location,retweetcount,likecount,source,cleaned_text,Processed_Tweets,polarity,Sentiment
2022-09-17 19:37:54+00:00,"@DataFestAfrica Hi Datafest!
Went through your website to sign up as a volunteer for this event, but it’s no longer accepting responses.

Can I still apply as a volunteer for that event??",Betty_D_Analyst,lagos nigeria,0,0,Twitter for iPhone, hi datafestwent through your website to sign up as a volunteer for this event but its no longer accepting responsescan i still apply as a volunteer for that event,hi datafestwent website sign volunteer event longer accepting responsescan still apply volunteer event,0.0,Positive
2022-09-17 18:56:23+00:00,@DavidAbu_ @DataFestAfrica Happy birthday David Abu. Thanks for all you do,iamjemilah,lagos nigeria,1,1,Twitter for Android,  happy birthday david abu thanks for all you do,happy birthday david abu thanks,0.5,Positive
2022-09-17 18:53:14+00:00,@DavidAbu_ @DataFestAfrica Happy Birthday Sir David,OkorieKelechiG2,Unknown,1,1,Twitter for Android,  happy birthday sir david,happy birthday sir david,0.8,Positive
2022-09-17 18:33:10+00:00,I'm attending DatafestAfrica 2022 by Datafest Africa. See you there  https://t.co/rAsuHv9iVT,Holamiwepo,lagos nigeria ,0,0,Twitter Web App,im attending datafestafrica  by datafest africa see you there  ,attending see,0.0,Positive
2022-09-17 18:01:33+00:00,@DavidAbu_ @DataFestAfrica Happy birthday Sir.,datacyborg,Unknown,1,2,Twitter for iPhone,  happy birthday sir,happy birthday sir,0.8,Positive
2022-09-17 18:00:20+00:00,@DavidAbu_ @DataFestAfrica Happy birthday @DavidAbu_ keep soaring 💪🏾,AdiEsther2,Unknown,1,1,Twitter for iPhone,  happy birthday  keep soaring ,happy birthday keep soaring,0.8,Positive
2022-09-17 17:31:34+00:00,"@ArabinrinApinke @DataFestAfrica Dont go too hard on yourself.
Bigger opportunities ahead",akosakorede,Unknown,0,2,Twitter Web App,  dont go too hard on yourselfbigger opportunities ahead,go hard yourselfbigger opportunity ahead,-0.2916666666666667,Negative
2022-09-17 17:03:27+00:00,"@DavidAbu_ @DataFestAfrica Happy Birthday Chief, have a great year ahead",chirmankasel,jos nigeria,0,1,Twitter for Android,  happy birthday chief have a great year ahead,happy birthday chief great year ahead,0.8,Positive
2022-09-17 17:00:56+00:00,@ArabinrinApinke @DataFestAfrica Reapply!!!,seyiflawless,nigeria,0,1,Twitter for iPhone,  reapply,reapply,0.0,Positive
2022-09-17 17:00:55+00:00,"@DavidAbu_ @DataFestAfrica Happy birthday Leader David❤️

God bless you",OluwasonaPa,evolving ,1,1,Twitter for Android,  happy birthday leader david❤️god bless you,happy birthday leader david❤️god bless,0.8,Positive
2022-09-17 17:00:36+00:00,"@seyiflawless @DataFestAfrica I’m thinking it’s because of the ticket ID I used. I have two tickets for the event, I paid for one and got the other for free so I used the free ticket ID 🤧🤧🤧 I’m feeling so bad right now😭😭😭😭",ArabinrinApinke,database,0,0,Twitter for iPhone,  im thinking its because of the ticket id i used i have two tickets for the event i paid for one and got the other for free so i used the free ticket id 🤧🤧🤧 im feeling so bad right now,thinking ticket id used two ticket event paid one got free used free ticket id 🤧🤧🤧 feeling bad right,0.09642857142857147,Positive
2022-09-17 16:56:34+00:00,@DavidAbu_ @DataFestAfrica Happy birthday Dave @DavidAbu_ . Remain blessed,PHRDIFEANYI1,onitsha nigeria,1,1,Twitter for Android,  happy birthday dave   remain blessed,happy birthday dave remain blessed,0.8,Positive
2022-09-17 16:55:04+00:00,"@ArabinrinApinke @DataFestAfrica Eeyah, sorry, next opportunity await you",Almustophar,Unknown,0,1,Twitter for Android,  eeyah sorry next opportunity await you,eeyah sorry next opportunity await,-0.25,Negative
2022-09-17 16:54:46+00:00,@DavidAbu_ @DataFestAfrica Happy Birthday Sir David..🎉🎉,Spryspyy,Unknown,1,2,Twitter for Android,  happy birthday sir david,happy birthday sir david,0.8,Positive
2022-09-17 16:53:40+00:00,Me not getting accepted into @DataFestAfrica as a volunteer feels like getting a rejection email 💔💔💔,ArabinrinApinke,database,1,7,Twitter for iPhone,me not getting accepted into  as a volunteer feels like getting a rejection email ,getting accepted volunteer feel like getting rejection email,0.0,Positive
2022-09-17 16:30:34+00:00,"@DavidAbu_ @DataFestAfrica Happy birthday big man!
God bless you",debofals,Unknown,0,0,Twitter for Android,  happy birthday big mangod bless you,happy birthday big mangod bless,0.4,Positive
2022-09-17 16:27:42+00:00,@DavidAbu_ @DataFestAfrica Happy Birthday machala 🎉🎉🎉,Dak_him,jos nigeria,0,1,Twitter for Android,  happy birthday machala ,happy birthday machala,0.8,Positive
2022-09-17 16:20:13+00:00,@DavidAbu_ @DataFestAfrica Happy birthday David. Have a fruitful year ahead,realruona,lekki nigeria,0,1,Twitter for iPhone,  happy birthday david have a fruitful year ahead,happy birthday david fruitful year ahead,0.8,Positive
2022-09-17 16:19:34+00:00,@DavidAbu_ @DataFestAfrica Happy Birthday David! Hope you're having a wonderful day 🥳,DikoSomeleze,durban south africa,0,2,Twitter for Android,  happy birthday david hope youre having a wonderful day 🥳,happy birthday david hope wonderful day,0.9,Positive
2022-09-17 16:06:00+00:00,@DavidAbu_ @DataFestAfrica Happy Birthday David,vicSomadina,Unknown,1,1,Twitter for Android,  happy birthday david,happy birthday david,0.8,Positive
2022-09-17 16:04:34+00:00,@DavidAbu_ @DataFestAfrica Happy Birthday David🥂🎉,chiness_kavin,durban south africa,0,1,Twitter for Android,  happy birthday david🥂,happy birthday david🥂,0.8,Positive
2022-09-17 15:56:30+00:00,@DavidAbu_ @DataFestAfrica Happy birthday,Oshimili3,surulere ikorodu  isi-mbano,0,1,Twitter for Android,  happy birthday,happy birthday,0.8,Positive
2022-09-17 15:54:26+00:00,@DavidAbu_ @DataFestAfrica Happy birthday chief 🎉,no_games12,Unknown,1,1,Twitter for iPhone,  happy birthday chief ,happy birthday chief,0.8,Positive
2022-09-17 15:52:40+00:00,"@DavidAbu_ @DataFestAfrica Happy birthday David! &lt;3 Wishing you a blessed year!

Btw, photo is 💯💯 (yes it's 200)",amac_ncheese,the tardis,0,1,Twitter Web App,  happy birthday david &lt; wishing you a blessed yearbtw photo is  (yes its ),happy birthday david & lt ; wishing blessed yearbtw photo ( yes ),0.8,Positive
2022-09-17 15:52:36+00:00,"@DavidAbu_ @DataFestAfrica Happy birthday @DavidAbu_ 
More meaningful years.",Lymah_real,Unknown,1,1,Twitter for Android,  happy birthday  more meaningful years,happy birthday meaningful year,0.65,Positive
2022-09-17 15:48:03+00:00,@DavidAbu_ @DataFestAfrica Happy birthday @DavidAbu_,Yinka_Efiwe,in christ ,1,1,Twitter for Android,  happy birthday ,happy birthday,0.8,Positive
2022-09-17 15:36:37+00:00,"@DavidAbu_ @DataFestAfrica Happy birthday, David! 🥳 
Have a lovely day! 👌",laskewitz,utrecht the netherlands,0,1,Twitter for iPhone,  happy birthday david 🥳 have a lovely day ,happy birthday david lovely day,0.65,Positive
2022-09-17 15:30:47+00:00,@DavidAbu_ @DataFestAfrica Happy Birthday David!! Hope you have a wonderful day!,aprildunnam,broken arrow ok,0,3,Twitter Web App,  happy birthday david hope you have a wonderful day,happy birthday david hope wonderful day,0.9,Positive
2022-09-17 15:25:37+00:00,@DavidAbu_ @DataFestAfrica Happy birthday David!,chanezon,san francisco ca,0,1,Twitter for iPhone,  happy birthday david,happy birthday david,0.8,Positive
2022-09-17 15:08:57+00:00,@DavidAbu_ @DataFestAfrica Happy Birthday David 🥳🥳,lax_ieee,nigeria,0,1,Twitter for Android,  happy birthday david 🥳🥳,happy birthday david 🥳🥳,0.8,Positive
2022-09-17 15:05:17+00:00,@DavidAbu_ @DataFestAfrica Happy birthday David,Gentle_maryam,lagos nigeria,1,1,Twitter for Android,  happy birthday david,happy birthday david,0.8,Positive
2022-09-17 14:57:12+00:00,"@DavidAbu_ @DataFestAfrica Happy birthday, David!!! Cheers to more data bending.",sharonibejih,lagos nigeria,0,2,Twitter for Android,  happy birthday david cheers to more data bending,happy birthday david cheer data bending,0.8,Positive
2022-09-17 14:51:48+00:00,"@DavidAbu_ @DataFestAfrica Happy birthday.
God bless you real good.
Have a fabulous day as you celebrate.",AyodejiPopoola6,Unknown,1,1,Twitter Web App,  happy birthdaygod bless you real goodhave a fabulous day as you celebrate,happy birthdaygod bless real goodhave fabulous day celebrate,0.4666666666666666,Positive
2022-09-17 14:36:11+00:00,@DavidAbu_ @DataFestAfrica Happy birthday 🎉 cheers to more beautiful years ahead,katod_ic,dataspace,1,2,Twitter for Android,  happy birthday  cheers to more beautiful years ahead,happy birthday cheer beautiful year ahead,0.825,Positive
2022-09-17 14:22:33+00:00,@DavidAbu_ @DataFestAfrica A king and more,saltypip,nigeria,1,1,Twitter for Android,  a king and more,king,0.0,Positive
2022-09-17 14:15:11+00:00,@DavidAbu_ @DataFestAfrica Happy birthday sir 🎂,YusufADELAKUN1,Unknown,1,2,Twitter for Android,  happy birthday sir ,happy birthday sir,0.8,Positive
2022-09-17 14:14:02+00:00,@DavidAbu_ @DataFestAfrica Happy Birthday Legend🎉🎉🏆,FrankFelixAI,lagos nigeria,1,2,Twitter for Android,  happy birthday legend,happy birthday legend,0.8,Positive
2022-09-17 14:08:13+00:00,@DavidAbu_ @DataFestAfrica Happy birthday chief,YemorWale,akure nigeria,0,0,Twitter for Android,  happy birthday chief,happy birthday chief,0.8,Positive
2022-09-17 14:07:55+00:00,"@DavidAbu_ @DataFestAfrica Happy Birthday 🎉. 
Search:Data King
From: September
Where: DataFestAfrica",VeetoriaRT,lagos nigeria,0,1,Twitter for Android,  happy birthday  searchdata kingfrom septemberwhere datafestafrica,happy birthday searchdata kingfrom septemberwhere,0.8,Positive
2022-09-17 13:54:57+00:00,"@DavidAbu_ @TheOyinbooke @DataFestAfrica Happy birthday, sir!
Thanks for your impact in the Data community.",bowentechub,bowen university iwo,0,1,Twitter for Android,   happy birthday sirthanks for your impact in the data community,happy birthday sirthanks impact data community,0.8,Positive
2022-09-17 13:47:13+00:00,@DavidAbu_ @DataFestAfrica Happy birthday David. Best wishes.🎉,lit_Deediong,uyo,1,1,Twitter for Android,  happy birthday david best wishes,happy birthday david best wish,0.9,Positive
2022-09-17 13:21:56+00:00,@DavidAbu_ @DataFestAfrica Happy birthday King @DavidAbu_. Your best year yet in every aspect. Cheers!,olu_olaoye,the globe,1,1,Twitter for Android,  happy birthday king  your best year yet in every aspect cheers,happy birthday king best year yet every aspect cheer,0.9,Positive
2022-09-17 13:17:03+00:00,@DavidAbu_ @DataFestAfrica Happy Birthday Chief.,FavourphilicVic,ogbomoso nigeria,1,1,Twitter for Android,  happy birthday chief,happy birthday chief,0.8,Positive
2022-09-17 13:16:01+00:00,@DavidAbu_ @DataFestAfrica Happy birthday 🎉🎉🎉,ElizabethAjao_,Unknown,1,1,Twitter for iPhone,  happy birthday ,happy birthday,0.8,Positive
2022-09-17 13:14:56+00:00,@DavidAbu_ @DataFestAfrica Happy birthday @DavidAbu_ 🎉,thlyonn,lagos nigeria,1,1,Twitter for iPhone,  happy birthday  ,happy birthday,0.8,Positive
2022-09-17 13:14:52+00:00,@DavidAbu_ @DataFestAfrica Happy birthday big man @DavidAbu_  keep being awesome.,thenaijacarguy,lagos nigeria,1,1,Twitter for iPhone,  happy birthday big man   keep being awesome,happy birthday big man keep awesome,0.6,Positive
2022-09-17 13:14:09+00:00,@DavidAbu_ @DataFestAfrica Happy birthday,adex0057,lagos data tech,1,1,Twitter for iPhone,  happy birthday,happy birthday,0.8,Positive
2022-09-17 13:12:56+00:00,"@DavidAbu_ @DataFestAfrica Happy birthday 🎉🥳
Wishing you a blissful year",GbemiAdekoya,lagos nigeria,0,1,Twitter for Android,  happy birthday 🥳wishing you a blissful year,happy birthday 🥳wishing blissful year,0.8,Positive
2022-09-17 13:09:24+00:00,@DavidAbu_ @DataFestAfrica wullnp,Kiddojazz,lagos nigeria,1,1,Twitter Web App,  wullnp,wullnp,0.0,Positive
2022-09-17 13:08:58+00:00,"@DavidAbu_ @DataFestAfrica Happy birthday, @DavidAbu_ ! Live long and prosper! 🎉✨🎈",Prosomie,enugu nigeria,1,1,Twitter for Android,  happy birthday   live long and prosper ✨,happy birthday live long prosper,0.29545454545454547,Positive
2022-09-17 12:41:19+00:00,"@DavidAbu_ @DataFestAfrica Happy birthday, Dave!
29 looks great on you!!",RudoGeorge,ghana tema,1,2,Twitter Web App,  happy birthday dave looks great on you,happy birthday dave look great,0.8,Positive
2022-09-17 12:37:19+00:00,"@DavidAbu_ @DataFestAfrica Happy birthday David, thanks for the self less work you do for the Data Community. I wish you a blessed year ahead.",Ifeyinwanene,england united kingdom,1,1,Twitter for Android,  happy birthday david thanks for the self less work you do for the data community i wish you a blessed year ahead,happy birthday david thanks self le work data community wish blessed year ahead,0.5,Positive
2022-09-17 12:32:38+00:00,@DavidAbu_ @DataFestAfrica Happy birthday David 🎉🎉,itsDonmonc,lagos,1,2,Twitter for Android,  happy birthday david ,happy birthday david,0.8,Positive
2022-09-17 12:31:20+00:00,"@DavidAbu_ @DataFestAfrica Happy birthday David, wishing you the best in life. May God bless you for all that you do🎉🎉",Nonso_Analytics,Unknown,1,2,Twitter for iPhone,  happy birthday david wishing you the best in life may god bless you for all that you do,happy birthday david wishing best life may god bless,0.9,Positive
2022-09-17 12:29:58+00:00,@DavidAbu_ @DataFestAfrica Happy birthday David!!!,jennifer_ebe,Unknown,0,1,Twitter for iPhone,  happy birthday david,happy birthday david,0.8,Positive
2022-09-17 12:25:51+00:00,"@DavidAbu_ @DataFestAfrica Happy Birthday, David.",JackieKiadii,atlanta ga,0,0,Twitter for iPad,  happy birthday david,happy birthday david,0.8,Positive
2022-09-17 12:22:52+00:00,"@DavidAbu_ @DataFestAfrica Happy birthday boss man 🎊🎈🎊

Wishing you long life and prosperity and more wins🙏",ChimeXdata,manchester england,1,3,Twitter for Android,  happy birthday boss man wishing you long life and prosperity and more wins,happy birthday bos man wishing long life prosperity win,0.5166666666666667,Positive
2022-09-17 12:22:31+00:00,@DavidAbu_ @DataFestAfrica Happy birthday man,AdegokeAdetoro,lagos nigeria,0,1,Twitter for Android,  happy birthday man,happy birthday man,0.8,Positive
2022-09-17 12:07:58+00:00,@DavidAbu_ @DataFestAfrica Happy birthday David. Have a blessed year ahead,gennygennychi,paris france in view,1,1,Twitter for Android,  happy birthday david have a blessed year ahead,happy birthday david blessed year ahead,0.8,Positive
2022-09-17 12:05:38+00:00,"@DavidAbu_ @DataFestAfrica Happy birthday David 🎉🎉🎊🎊
God bless you",Keeviic_,Unknown,1,1,Twitter for iPhone,  happy birthday david god bless you,happy birthday david god bless,0.8,Positive
2022-09-17 12:04:58+00:00,@DavidAbu_ @DataFestAfrica Happy Birthday @DavidAbu_ ✨,KelechiOgbujah,nigeria,1,1,Twitter for Android,  happy birthday  ✨,happy birthday,0.8,Positive
